data type,image_names,label,Xmax,Ymax,Xmin,Ymin
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.6290051,0.6238739,0.40978077,0.5585586
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.5430017,0.44594595,0.32209107,0.3716216
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.40809444,0.8626126,0.30016863,0.7972973
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.62057334,0.8828829,0.4198988,0.8018018
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.5649241,0.49774775,0.31365937,0.43243244
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.85328835,0.5743243,0.69983137,0.5202703
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.40978077,0.7387387,0.31028667,0.6328829
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.9643947,0.26086956,0.8260427,0.19429348
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.88195616,0.8085586,0.6728499,0.740991
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.82630694,0.2882883,0.5244519,0.18693693
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.8128162,0.48873875,0.5430017,0.42792794
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.96236014,0.4402174,0.8382503,0.3668478
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.6256324,0.7815315,0.4030354,0.6756757
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.40472177,0.5968468,0.33052278,0.5427928
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.8448567,0.740991,0.7065767,0.6621622
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.40134907,0.8333333,0.30860034,0.7252252
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.61214167,0.8265766,0.4114671,0.7297297
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.87689716,0.9256757,0.7065767,0.8648649
TRAIN,113-2020-04-29T12:29:25.085Z.jpg,pallets,0.539629,0.34684685,0.31365937,0.27702704
TRAIN,196-2020-04-29T12:29:25.085Z.jpg,pallets,0.98971725,0.47153026,0.025706941,0.34163702
TRAIN,196-2020-04-29T12:29:25.085Z.jpg,pallets,0.9845758,0.27758008,0.09768637,0.16548042
TRAIN,196-2020-04-29T12:29:25.085Z.jpg,pallets,0.9845758,0.17437722,0.048843186,0.051601425
TRAIN,196-2020-04-29T12:29:25.085Z.jpg,pallets,0.97943443,0.8647687,0.023136247,0.61209965
TRAIN,196-2020-04-29T12:29:25.085Z.jpg,pallets,0.99228793,0.58007115,0.046272494,0.46797153
TRAIN,196-2020-04-29T12:29:25.085Z.jpg,pallets,0.97429305,0.65124553,0.025706941,0.48754448
TRAIN,196-2020-04-29T12:29:25.085Z.jpg,pallets,0.9948586,0.9430605,0.3007712,0.8451957
TRAIN,196-2020-04-29T12:29:25.085Z.jpg,pallets,0.9820051,0.34519574,0.05655527,0.2508897
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.60900474,0.85231316,0.45971563,0.76690394
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.5971564,0.63879,0.4478673,0.54448396
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.44549763,0.5960854,0.30094787,0.49822065
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.7393365,0.54626334,0.6113744,0.46619216
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.4549763,0.88790035,0.30687204,0.7935943
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.90047395,0.7740213,0.7488152,0.7081851
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.5876777,0.7882562,0.44312796,0.69572955
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.4549763,0.7580071,0.29383886,0.66370106
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.7772512,0.8113879,0.6113744,0.7259787
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.2985782,0.76868325,0.11374407,0.6761566
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.8886256,0.5533808,0.7393365,0.47508895
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.61966825,0.702847,0.45260665,0.6192171
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.44312796,0.6797153,0.2985782,0.5854092
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.7393365,0.6067616,0.59241706,0.5320285
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.9135071,0.85231316,0.75473934,0.76690394
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.4620853,0.83985764,0.29383886,0.7597865
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.74407583,0.86121,0.6066351,0.7935943
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.5971564,0.56227756,0.43957347,0.4430605
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.29383886,0.797153,0.12677725,0.7241993
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.29265404,0.87366545,0.109004736,0.7918149
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.28554502,0.69572955,0.1042654,0.5960854
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.74407583,0.886121,0.6113744,0.81672597
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.6137441,0.88434166,0.45734596,0.797153
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.59241706,0.6743772,0.4443128,0.57829183
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.44194314,0.6441281,0.30331755,0.55516016
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.74526066,0.5676157,0.5983412,0.49644127
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.9016588,0.8078292,0.742891,0.73131675
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.5876777,0.82206404,0.43601894,0.73309606
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.47037914,0.80427045,0.2985782,0.7046263
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.76540285,0.83451957,0.6078199,0.76690394
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.31161138,0.7935943,0.12203792,0.69928825
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.27014217,0.85231316,0.11848341,0.76690394
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.8862559,0.59430605,0.7488152,0.52491105
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.6030806,0.7455516,0.43483412,0.66903913
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.45971563,0.7117438,0.31753555,0.6227758
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.7405213,0.6405694,0.59123224,0.56227756
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.28080568,0.73131675,0.109004736,0.64768684
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.9135071,0.8807829,0.76303315,0.8060498
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.6220379,0.5996441,0.45023698,0.50711745
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.31042653,0.8274021,0.11492891,0.74377227
TRAIN,295-2020-04-29T12:29:25.085Z.jpg,pallets,0.2890995,0.9128114,0.105450235,0.8256228
TRAIN,236-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,427-2020-04-29T12:29:25.086Z.jpg,pallets,0.9875445,0.76512456,0.10142349,0.46085408
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.7145946,0.5142349,0.25945947,0.42348754
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.6962162,0.4377224,0.26378378,0.33274022
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.71135134,0.09786477,0.26702702,0.02846975
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.7135135,0.78647685,0.27675676,0.68327403
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.70054054,0.7010676,0.27567568,0.6014235
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.71135134,0.2064057,0.27243245,0.099644125
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.70486486,0.36298934,0.25513515,0.24733096
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.6918919,0.930605,0.27351353,0.8451957
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.7102703,0.8594306,0.26486486,0.7597865
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.6983784,0.61032027,0.2681081,0.50711745
TRAIN,396-2020-04-29T12:29:25.086Z.jpg,pallets,0.70054054,0.28113878,0.26378378,0.17615658
TRAIN,356-2020-04-29T12:29:25.086Z.jpg,pallets,0.976247,0.19928825,0.007125891,0.040925268
TRAIN,356-2020-04-29T12:29:25.086Z.jpg,pallets,0.9976247,0.7882562,0.011876484,0.59786475
TRAIN,356-2020-04-29T12:29:25.086Z.jpg,pallets,0.99049884,0.68327403,0.009501188,0.51067615
TRAIN,356-2020-04-29T12:29:25.086Z.jpg,pallets,0.9833729,0.27224198,0.014251782,0.17793594
TRAIN,356-2020-04-29T12:29:25.086Z.jpg,pallets,0.9928741,0.89145905,0.014251782,0.6619217
TRAIN,356-2020-04-29T12:29:25.086Z.jpg,pallets,0.99049884,0.4644128,0.004750594,0.33629894
TRAIN,356-2020-04-29T12:29:25.086Z.jpg,pallets,0.9833729,0.36476868,0.007125891,0.2580071
TRAIN,356-2020-04-29T12:29:25.086Z.jpg,pallets,0.9928741,0.95551604,0.023752969,0.7402135
TRAIN,356-2020-04-29T12:29:25.086Z.jpg,pallets,0.98812354,0.5854092,0.007125891,0.42882562
TRAIN,481-2020-04-29T12:29:25.086Z.jpg,pallets,0.9905213,0.75266904,0.7049763,0.62811387
TRAIN,481-2020-04-29T12:29:25.086Z.jpg,pallets,0.99526066,0.39145908,0.6824645,0.12099644
TRAIN,481-2020-04-29T12:29:25.086Z.jpg,pallets,0.99407583,0.55871886,0.6516588,0.38256228
TRAIN,481-2020-04-29T12:29:25.086Z.jpg,pallets,0.9964455,0.9145908,0.7156398,0.7099644
TRAIN,481-2020-04-29T12:29:25.086Z.jpg,pallets,0.9893365,0.49644127,0.6552133,0.23487544
TRAIN,481-2020-04-29T12:29:25.086Z.jpg,pallets,0.98696685,0.27935943,0.70616114,0.003558719
TRAIN,481-2020-04-29T12:29:25.086Z.jpg,pallets,0.99526066,0.6441281,0.6623223,0.5177936
TRAIN,505-2020-04-29T12:39:21.326Z.jpg,,0,0,0,0
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.26737967,0.30960855,0.02406417,0.20996441
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.8101604,0.5925267,0.47326204,0.5
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.7593583,0.19395018,0.43048128,0.090747334
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.77272725,0.49644127,0.47593582,0.38967973
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.80481285,0.7544484,0.47326204,0.6530249
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.29679143,0.5035587,0.002673797,0.4039146
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.79946524,0.69572955,0.45187166,0.6032028
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.7406417,0.29893237,0.45454547,0.20462634
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.21925133,0.87010676,0.013368984,0.77935946
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.77272725,0.10142349,0.46524063,0.012455516
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.7406417,0.38967973,0.46791443,0.28647688
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.2593583,0.6743772,0.034759358,0.5818505
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.80748665,0.88790035,0.47593582,0.7953737
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.2593583,0.41814947,0.040106952,0.30427048
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.78342247,0.658363,0.44117647,0.5711744
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.27807486,0.12811388,0.029411765,0.06761566
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.7433155,0.22241993,0.4197861,0.11209965
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.78342247,0.26334518,0.43582886,0.15480427
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.2486631,0.588968,0.013368984,0.49288255
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.7486631,0.7953737,0.47058824,0.73309606
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.72727275,0.34519574,0.46791443,0.23843417
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.26737967,0.2188612,0.034759358,0.14412811
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.2593583,0.9466192,0.01604278,0.8594306
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.79946524,0.5391459,0.47058824,0.44128114
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.77540106,0.14946619,0.45989305,0.051601425
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.78074867,0.430605,0.47326204,0.3202847
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.78342247,0.95907474,0.44385028,0.88434166
TRAIN,461-2020-04-29T12:29:25.086Z.jpg,pallets,0.2620321,0.75266904,0.013368984,0.6797153
TRAIN,494-2020-04-29T12:29:25.086Z.jpg,pallets,0.92394656,0.89271253,0.059609454,0.12550607
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.43957505,0.49644127,0.07968128,0.33985764
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.7689243,0.77935946,0.62151396,0.6886121
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.9176627,0.64768684,0.7596282,0.54092526
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.76626825,0.62811387,0.6201859,0.51067615
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.6162019,0.43594307,0.44090307,0.33451957
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.9256308,0.5142349,0.7675963,0.4163701
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.6162019,0.6761566,0.45285526,0.55871886
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.46613547,0.613879,0.09561753,0.47508895
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.77556443,0.75266904,0.62151396,0.6494662
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.9428951,0.8256228,0.7729084,0.7259787
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.6201859,0.8096085,0.4621514,0.6975089
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.78486055,0.5177936,0.6108898,0.42882562
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.77158034,0.5854092,0.62682605,0.47686833
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.9561753,0.72064054,0.7822045,0.6245552
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.45019922,0.6868327,0.055776894,0.5213523
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.91500664,0.57651246,0.7583001,0.47153026
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.62284195,0.7117438,0.47011954,0.5996441
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.625498,0.8060498,0.45285526,0.6761566
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.7915007,0.8967972,0.63213813,0.8060498
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.44621515,0.38434163,0.07304117,0.24021353
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.49402392,0.8594306,0.078353256,0.7099644
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.60956174,0.62633455,0.4488712,0.5177936
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.43824703,0.5355872,0.078353256,0.38078293
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.76095617,0.66014236,0.6387782,0.57651246
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.937583,0.68149465,0.76494026,0.5871886
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.42762285,0.78291816,0.07968128,0.62811387
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.6162019,0.5177936,0.45019922,0.38434163
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.90969455,0.5480427,0.7436919,0.45373666
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.63213813,0.8505338,0.4621514,0.73843414
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.45285526,0.6370107,0.10358566,0.48932385
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.7861886,0.8790036,0.62682605,0.7544484
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.95219123,0.87188613,0.7808765,0.76156586
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.7915007,0.83629894,0.6308101,0.727758
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.61354584,0.57829183,0.45949537,0.4733096
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.6427623,0.8807829,0.47277558,0.78647685
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.44621515,0.6014235,0.058432937,0.43238434
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.7742364,0.7099644,0.62417,0.6032028
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.9561753,0.7740213,0.77158034,0.6797153
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.61354584,0.7758007,0.46613547,0.6316726
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.48871183,0.7064057,0.07569721,0.5391459
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.91367865,0.6174377,0.76095617,0.5053381
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.60292166,0.5480427,0.43559098,0.42882562
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.42762285,0.43238434,0.077025235,0.30427048
TRAIN,199-2020-04-29T12:29:25.085Z.jpg,pallets,0.4621514,0.7188612,0.09561753,0.57651246
TRAIN,559-2020-04-29T12:39:21.326Z.jpg,,0,0,0,0
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.9916286,0.32336956,0.86757994,0.24320652
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.33572158,0.5393053,0.1801433,0.45886654
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.85158646,0.85557586,0.64176047,0.7129799
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.9931507,0.6657609,0.8561644,0.54483694
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.18873668,0.76902175,0.00152207,0.7173913
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.2937564,0.24862888,0.1975435,0.11882998
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.18645358,0.43070653,0.00152207,0.3097826
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.9870624,0.49048913,0.8614916,0.41304347
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.18112633,0.62907606,0.008371385,0.5461956
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.34186286,0.37111518,0.19651996,0.2595978
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.32753327,0.5904936,0.18423747,0.5082267
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.33367452,0.7001828,0.16376664,0.6179159
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.9916286,0.84782606,0.8592085,0.7255435
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.9931507,0.14538044,0.87290716,0.07065217
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.1826484,0.5597826,0.00304414,0.4673913
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.32446265,0.6416819,0.16581371,0.559415
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.18721461,0.35326087,0.00456621,0.19836956
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.9901065,0.4048913,0.86453575,0.32608697
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.33367452,0.4771481,0.16888434,0.38391224
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.34493348,0.89945155,0.19037871,0.7787934
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.32958034,0.78610605,0.18628454,0.6764168
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.33162743,0.41133454,0.18833163,0.31809872
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.9901065,0.75,0.8614916,0.64538044
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.18873668,0.9225544,0.00608828,0.7894022
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.8546571,0.7787934,0.64994884,0.6343693
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.1780822,0.47961956,0.000761035,0.39945653
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.19025876,0.22418478,0.00152207,0.029891305
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.99086756,0.57472825,0.85235924,0.47554347
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.18188737,0.70108694,0.00304414,0.6317935
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.2937564,0.27787933,0.18730809,0.19195612
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.3480041,0.83729434,0.1729785,0.73126143
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.99086756,0.9347826,0.86757994,0.8057065
TRAIN,373-2020-04-29T12:29:25.086Z.jpg,pallets,0.9946728,0.23369566,0.86757994,0.13994566
TRAIN,78-2020-04-25T09:28:15.810Z.jpg,pallets,0.8612396,0.7157434,0.51433855,0.55976677
TRAIN,78-2020-04-25T09:28:15.810Z.jpg,pallets,0.8436633,0.54664725,0.45698428,0.4431487
TRAIN,78-2020-04-25T09:28:15.810Z.jpg,pallets,0.87234044,0.36734694,0.49028677,0.25510204
TRAIN,78-2020-04-25T09:28:15.810Z.jpg,pallets,0.4625347,0.95772594,0.083256245,0.004373178
TRAIN,78-2020-04-25T09:28:15.810Z.jpg,pallets,0.8686401,0.45335278,0.50508785,0.3483965
TRAIN,78-2020-04-25T09:28:15.810Z.jpg,pallets,0.84181315,0.62390673,0.4838113,0.4941691
TRAIN,78-2020-04-25T09:28:15.810Z.jpg,pallets,0.8307123,0.8425656,0.4838113,0.63265306
TRAIN,550-2020-04-29T12:39:21.326Z.jpg,pallets,0.79445016,0.34435797,0.11408016,0.005836576
TRAIN,550-2020-04-29T12:39:21.326Z.jpg,pallets,0.97533405,0.79571986,0.11099692,0.5077821
TRAIN,550-2020-04-29T12:39:21.326Z.jpg,pallets,0.96813977,0.9824903,0.083247684,0.69649804
TRAIN,550-2020-04-29T12:39:21.326Z.jpg,pallets,0.92394656,0.4844358,0.11408016,0.29571983
TRAIN,182-2020-04-29T12:29:25.085Z.jpg,pallets,0.97466666,0.37544483,0.20133333,0.13523132
TRAIN,182-2020-04-29T12:29:25.085Z.jpg,pallets,0.9826667,0.6886121,0.045333333,0.1975089
TRAIN,182-2020-04-29T12:29:25.085Z.jpg,pallets,0.984,0.38078293,0.08933333,0.13345195
TRAIN,182-2020-04-29T12:29:25.085Z.jpg,pallets,0.9906667,0.47153026,0.088,0.19928825
TRAIN,182-2020-04-29T12:29:25.085Z.jpg,pallets,0.92266667,0.8149466,0.12666667,0.36476868
TRAIN,182-2020-04-29T12:29:25.085Z.jpg,pallets,0.96133333,0.18683274,0.25466666,0.008896797
TRAIN,243-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,31-2020-04-29T12:29:25.085Z.jpg,pallets,0.87966806,0.6217712,0.48547718,0.44464946
TRAIN,31-2020-04-29T12:29:25.085Z.jpg,pallets,0.8506224,0.49261993,0.48824343,0.25645757
TRAIN,31-2020-04-29T12:29:25.085Z.jpg,pallets,0.88381743,0.90590405,0.5449516,0.6623616
TRAIN,31-2020-04-29T12:29:25.085Z.jpg,pallets,0.7856155,0.26199263,0.4757953,0.036900368
TRAIN,31-2020-04-29T12:29:25.085Z.jpg,pallets,0.84094054,0.7472325,0.53112036,0.57195574
TRAIN,31-2020-04-29T12:29:25.085Z.jpg,pallets,0.8174274,0.3892989,0.4536653,0.17896679
TRAIN,31-2020-04-29T12:29:25.085Z.jpg,pallets,0.89488244,0.99446493,0.5283541,0.7675277
TRAIN,351-2020-04-29T12:29:25.086Z.jpg,pallets,0.9705882,0.6245552,0.03529412,0.4395018
TRAIN,351-2020-04-29T12:29:25.086Z.jpg,pallets,0.9882353,0.23309608,0.76911765,0.09786477
TRAIN,351-2020-04-29T12:29:25.086Z.jpg,pallets,0.9852941,0.10676157,0.7632353,0.021352313
TRAIN,351-2020-04-29T12:29:25.086Z.jpg,pallets,0.94558823,0.88967973,0.105882354,0.7597865
TRAIN,351-2020-04-29T12:29:25.086Z.jpg,pallets,0.9941176,0.32562277,0.7529412,0.12633452
TRAIN,351-2020-04-29T12:29:25.086Z.jpg,pallets,0.98382354,0.1975089,0.77205884,0.06761566
TRAIN,5-2020-04-25T09:28:15.809Z.jpg,pallets,0.7598425,0.88046646,0.16338582,0.8148688
TRAIN,5-2020-04-25T09:28:15.809Z.jpg,pallets,0.79527557,0.30612245,0.15551181,0.21720117
TRAIN,5-2020-04-25T09:28:15.809Z.jpg,pallets,0.7677165,0.6268222,0.1456693,0.53207
TRAIN,5-2020-04-25T09:28:15.809Z.jpg,pallets,0.81496066,0.46793002,0.12401575,0.38046646
TRAIN,5-2020-04-25T09:28:15.809Z.jpg,pallets,0.76968503,0.76676387,0.15354331,0.68658894
TRAIN,5-2020-04-25T09:28:15.809Z.jpg,pallets,0.7362205,0.95772594,0.17322835,0.8702624
TRAIN,5-2020-04-25T09:28:15.809Z.jpg,pallets,0.757874,0.38629737,0.13582677,0.29008746
TRAIN,5-2020-04-25T09:28:15.809Z.jpg,pallets,0.8051181,0.68804663,0.16535433,0.6078717
TRAIN,5-2020-04-25T09:28:15.809Z.jpg,pallets,0.76968503,0.53790087,0.1476378,0.45189506
TRAIN,5-2020-04-25T09:28:15.809Z.jpg,pallets,0.77755904,0.2186589,0.16141732,0.12244898
